noc,harm.rank2006,perc.rank2006,harm.rank2016,perc.rank2016,harm.rank2021,perc.rank2021,noc_title_2016,perc.change.21.06,rank.change.21.06,perc.change.21.16,rank.change.21.16,digit.2,skill_level
3121,197.314689738611,44.375,234.817441429771,35.1966873706004,123.145813672395,70.3056768558952,Optometrists,-0.259306768558952,-74.168876066216,-0.351089894852948,-111.671627757376,1,Skill level A
3212,232.334299318087,35.8333333333333,126.864282855445,69.1511387163561,123.380296170655,70.0873362445415,Medical laboratory technicians and pathologists' assistants,-0.342540029112082,-108.954003147432,-0.00936197528185378,-3.48398668479,2,Skill level B
8232,258.24989620569,30.2083333333333,128.177624492377,68.7370600414079,123.446270226262,69.8689956331878,"Oil and gas well drillers, servicers, testers and related workers",-0.396606622998544,-134.803625979428,-0.0113193559177991,-4.73135426611499,2,Skill level B
0714,323.812493654232,12.9166666666667,159.692870326462,59.2132505175983,124.314255977764,69.6506550218341,Facility operation and maintenance managers,-0.567339883551674,-199.498237676468,-0.104374045042357,-35.378614348698,7,Skill level D
1253,202.415566218606,42.0833333333333,86.3697052081053,81.5734989648033,125.000922210908,69.4323144104803,Records management technicians,-0.27348981077147,-77.414644007698,0.12141184554323,38.6312170028027,2,Skill level B
7384,91.7674912935806,80.2083333333333,144.007185649746,65.8385093167702,125.833067986928,68.7772925764192,"Other trades and related occupations, n.e.c.",0.114310407569141,34.0655766933474,-0.0293878325964903,-18.174117662818,3,Skill level B
1228,160.926749133586,54.7916666666667,162.484295029169,58.1780538302277,126.178467868348,68.5589519650655,"Employment insurance, immigration, border services and revenue officers",-0.137672852983988,-34.748281265238,-0.103808981348378,-36.305827160821,2,Skill level B
1242,163.795733049547,53.75,165.064157501874,57.1428571428571,127.595883490256,68.3406113537118,Legal administrative assistants,-0.145906113537118,-36.199849559291,-0.111977542108546,-37.468274011618,2,Skill level B
4166,82.8557014060375,82.0833333333333,156.732633113756,61.9047619047619,127.649343005054,68.1222707423581,"Education policy researchers, consultants and program officers",0.139610625909753,44.7936415990165,-0.0621750883759617,-29.083290108702,1,Skill level A
7233,167.829645742717,52.9166666666667,143.301773549652,66.0455486542443,127.652144821528,67.9039301310044,Sheet metal workers,-0.149872634643377,-40.177500921189,-0.0185838147676006,-15.649628728124,2,Skill level B
0731,175.345141257038,48.3333333333333,164.517558130929,57.7639751552795,127.82497924448,67.6855895196507,Managers in transportation,-0.193522561863173,-47.520162012558,-0.0992161436437116,-36.692578886449,7,Skill level D
0911,169.738073180992,51.875,96.374507622324,78.6749482401656,128.06872915473,67.4672489082969,Manufacturing managers,-0.155922489082969,-41.669344026262,0.112076993318687,31.694221532406,9,
4011,96.5826498075194,79.5833333333334,142.867244912912,66.2525879917184,129.14144484924,67.2489082969432,University professors and lecturers,0.123344250363901,32.5587950417206,-0.00996320305224807,-13.725800063672,0,Skill level A
9243,121.713025423172,69.7916666666667,124.672506214132,69.5652173913044,129.143622270288,67.0305676855895,Water and waste treatment plant operators,0.0276109898107715,7.43059684711601,0.0253464970571483,4.47111605615601,2,Skill level B
3219,180.916051505792,47.0833333333333,61.8080119789811,86.9565217391305,129.228576999638,66.8122270742358,Other medical technologists and technicians (except dental health),-0.197288937409025,-51.687474506154,0.201442946648946,67.4205650206569,2,Skill level B
4421,77.5186216097389,83.75,169.950815190916,52.1739130434783,129.745347489305,66.5938864628821,Sheriffs and bailiffs,0.171561135371179,52.2267258795661,-0.144199734194038,-40.205467701611,4,Skill level C
1415,169.277534835798,52.2916666666667,177.171374574952,50.9316770186336,130.194563081333,66.3755458515284,Personnel clerks,-0.140838791848617,-39.082971754465,-0.154438688328948,-46.976811493619,4,Skill level C
4021,98.2097230246434,79.1666666666667,154.581855030685,62.5258799171843,130.545285709776,66.1572052401747,College and other vocational instructors,0.13009461426492,32.3355626851326,-0.0363132532299041,-24.036569320909,0,Skill level A
3011,147.045272289331,58.3333333333333,169.56445263508,52.7950310559006,133.676428410089,65.938864628821,Nursing co-ordinators and supervisors,-0.0760553129548763,-13.368843879242,-0.131438335729203,-35.888024224991,0,Skill level A
0111,114.642318765328,72.9166666666667,172.276025433504,51.9668737060042,134.935954244283,65.7205240174672,Financial managers,0.0719614264919942,20.293635478955,-0.137536503114631,-37.340071189221,1,Skill level A
2153,162.7148772853,53.9583333333333,157.862793697782,61.4906832298137,135.4693171986,65.5021834061135,Urban and land use planners,-0.115438500727802,-27.2455600867,-0.0401150017629987,-22.393476499182,1,Skill level A
3215,155.122311229979,56.25,114.583328813392,73.2919254658385,137.038398315606,65.2838427947598,Medical radiation technologists,-0.0903384279475983,-18.083912914373,0.0800808267107868,22.455069502214,2,Skill level B
5122,147.151122721672,58.125,110.433388913191,75.3623188405797,138.398933193843,65.0655021834061,Editors,-0.0694050218340612,-8.75218952782902,0.102968166571736,27.965544280652,1,Skill level A
7612,208.776616975465,41.0416666666667,266.104883890282,27.3291925465839,139.921433387864,64.8471615720524,Other trades helpers and labourers,-0.238054949053857,-68.855183587601,-0.375179690254686,-126.183450502418,6,Skill level D
1222,184.365149348789,46.25,134.106845184229,67.287784679089,141.222243870224,64.6288209606987,Executive assistants,-0.183788209606987,-43.142905478565,0.0265896371839033,7.11539868599499,2,Skill level B
1225,110.023810998426,74.7916666666667,116.198207560462,73.0848861283644,141.465705379112,64.410480349345,Purchasing agents and officers,0.103811863173217,31.441894380686,0.0867440577901941,25.26749781865,2,Skill level B
7321,188.204507194465,45.8333333333333,77.9410051772448,83.8509316770186,141.659936130578,64.1921397379913,"Automotive service technicians, truck and bus mechanics and mechanical repairers",-0.183588064046579,-46.544571063887,0.196587919390274,63.7189309533332,3,Skill level B
1114,135.3086666164,62.0833333333333,113.454258117076,73.9130434782609,143.027178780325,63.9737991266376,Other financial officers,-0.0189046579330422,7.71851216392497,0.0993924435162332,29.572920663249,1,Skill level A
4033,188.664680812504,45.4166666666667,169.843572075095,52.3809523809524,143.832021242717,63.7554585152838,Educational counsellors,-0.183387918486172,-44.832659569787,-0.113745061343315,-26.011550832378,0,Skill level A
1422,128.95503967144,64.7916666666667,131.050109477138,68.1159420289855,143.989146241172,63.5371179039301,Data entry clerks,0.0125454876273653,15.034106569732,0.0457882412505538,12.939036764034,4,Skill level C
7303,128.912302560089,65,169.396920411513,53.0020703933748,144.955778202341,60.9170305676856,"Supervisors, printing and related occupations",0.0408296943231442,16.043475642252,-0.0791496017431085,-24.441142209172,3,Skill level B
9211,128.912302560089,65,169.396920411513,53.0020703933748,144.955778202341,60.9170305676856,"Supervisors, mineral and metal processing",0.0408296943231442,16.043475642252,-0.0791496017431085,-24.441142209172,2,Skill level B
9212,128.912302560089,65,169.396920411513,53.0020703933748,144.955778202341,60.9170305676856,"Supervisors, petroleum, gas and chemical processing and utilities",0.0408296943231442,16.043475642252,-0.0791496017431085,-24.441142209172,2,Skill level B
9213,128.912302560089,65,169.396920411513,53.0020703933748,144.955778202341,60.9170305676856,"Supervisors, food, beverage and associated products processing",0.0408296943231442,16.043475642252,-0.0791496017431085,-24.441142209172,2,Skill level B
9214,128.912302560089,65,169.396920411513,53.0020703933748,144.955778202341,60.9170305676856,"Supervisors, plastic and rubber products manufacturing",0.0408296943231442,16.043475642252,-0.0791496017431085,-24.441142209172,2,Skill level B
9215,128.912302560089,65,169.396920411513,53.0020703933748,144.955778202341,60.9170305676856,"Supervisors, forest products processing",0.0408296943231442,16.043475642252,-0.0791496017431085,-24.441142209172,2,Skill level B
9217,128.912302560089,65,169.396920411513,53.0020703933748,144.955778202341,60.9170305676856,"Supervisors, textile, fabric, fur and leather products processing and manufacturing",0.0408296943231442,16.043475642252,-0.0791496017431085,-24.441142209172,2,Skill level B
9221,128.912302560089,65,169.396920411513,53.0020703933748,144.955778202341,60.9170305676856,"Supervisors, motor vehicle assembling",0.0408296943231442,16.043475642252,-0.0791496017431085,-24.441142209172,2,Skill level B
9222,128.912302560089,65,169.396920411513,53.0020703933748,144.955778202341,60.9170305676856,"Supervisors, electronics manufacturing",0.0408296943231442,16.043475642252,-0.0791496017431085,-24.441142209172,2,Skill level B
9224,128.912302560089,65,169.396920411513,53.0020703933748,144.955778202341,60.9170305676856,"Supervisors, furniture and fixtures manufacturing",0.0408296943231442,16.043475642252,-0.0791496017431085,-24.441142209172,2,Skill level B
9226,128.912302560089,65,169.396920411513,53.0020703933748,144.955778202341,60.9170305676856,"Supervisors, other mechanical and metal products manufacturing",0.0408296943231442,16.043475642252,-0.0791496017431085,-24.441142209172,2,Skill level B
9227,128.912302560089,65,169.396920411513,53.0020703933748,144.955778202341,60.9170305676856,"Supervisors, other products manufacturing and assembly",0.0408296943231442,16.043475642252,-0.0791496017431085,-24.441142209172,2,Skill level B
3213,297.941373825256,17.7083333333333,239.443689704003,34.1614906832298,146.257599196183,60.6986899563319,Animal health technologists and veterinary technicians,-0.429903566229985,-151.683774629073,-0.265371992731021,-93.18609050782,2,Skill level B
6222,243.532146763802,33.125,150.833099774097,64.1821946169772,148.15979480302,60.2620087336245,Retail and wholesale buyers,-0.271370087336245,-95.372351960782,0.0392018588335277,-2.67330497107702,2,Skill level B
7244,113.483504876302,74.375,120.498875360749,71.0144927536232,148.290690135955,60.0436681222708,Electrical power line and cable workers,0.143313318777293,34.807185259653,0.109708246313524,27.791814775206,2,Skill level B
6621,160.018801031371,55.2083333333333,182.858899804528,47.2049689440994,148.839051897622,59.825327510917,Service station attendants,-0.046169941775837,-11.179749133749,-0.126203585668177,-34.019847906906,6,Skill level D
3131,171.775125457375,51.6666666666667,147.384334403882,65.0103519668737,149.400887084317,59.6069868995633,Pharmacists,-0.0794032023289665,-22.374238373058,0.0540336506731039,2.01655268043498,1,Skill level A
7272,128.656965831575,67.7083333333333,156.060140053441,62.111801242236,150.078798143939,59.3886462882096,Cabinetmakers,0.0831968704512373,21.421832312364,0.0272315495402642,-5.98134190950199,2,Skill level B
2262,113.659458636166,74.1666666666667,309.680259107132,19.8757763975155,150.239358217061,59.1703056768559,Engineering inspectors and regulatory officers,0.149963609898108,36.579899580895,-0.392945292793404,-159.440900890071,2,Skill level B
7252,41.7597680398341,91.875,154.009349663404,63.3540372670808,150.448382848555,58.5152838427948,"Steamfitters, pipefitters and sprinkler system installers",0.333597161572052,108.688614808721,0.0483875342428599,-3.56096681484902,2,Skill level B
7253,41.7597680398341,91.875,154.009349663404,63.3540372670808,150.448382848555,58.5152838427948,Gas fitters,0.333597161572052,108.688614808721,0.0483875342428599,-3.56096681484902,2,Skill level B
7251,280.124416491062,21.4583333333333,159.096013339839,60.8695652173913,150.448382848555,58.5152838427948,Plumbers,-0.370569505094614,-129.676033642507,0.0235428137459655,-8.64763049128402,2,Skill level B
5227,179.265824728645,47.5,169.271697437841,55.6935817805383,150.461139650439,58.2969432314411,"Support occupations in motion pictures, broadcasting, photography and the performing arts",-0.107969432314411,-28.804685078206,-0.0260336145090275,-18.810557787402,2,Skill level B
7312,101.191361861988,77.5,81.6382243480965,82.6086956521739,150.856675450821,58.0786026200874,Heavy-duty equipment mechanics,0.194213973799127,49.665313588833,0.245300930320866,69.2184511027245,3,Skill level B
0423,260.569806072842,27.9166666666667,173.875349847157,51.5527950310559,151.146142088736,57.8602620087336,"Managers in social, community and correctional services",-0.29943595342067,-109.423663984106,-0.0630746697767773,-22.729207758421,4,Skill level C
6623,350.106688059635,7.91666666666667,251.270131627953,31.4699792960663,152.109335895875,57.6419213973799,Other sales related occupations,-0.497252547307132,-197.99735216376,-0.261719421013137,-99.160795732078,6,Skill level D
0125,165.772075815598,53.3333333333333,123.49977991991,70.1863354037267,152.608103363404,57.4235807860262,Other business services managers,-0.0409024745269287,-13.163972452194,0.127627546177005,29.108323443494,1,Skill level A
4423,161.049458072681,54.5833333333334,158.249824766833,61.2836438923396,152.949750619393,57.2052401746725,"By-law enforcement and other regulatory officers, n.e.c.",-0.0262190684133916,-8.09970745328801,0.0407840371766706,-5.30007414744,4,Skill level C
6411,183.809083500885,46.6666666666667,261.289635905587,28.5714285714286,152.969931171558,56.9868995633188,Sales and account representatives - wholesale trade (non-technical),-0.103202328966521,-30.839152329327,-0.284154709918902,-108.319704734029,4,Skill level C
6551,72.307342744231,84.1666666666667,154.258770957488,62.9399585921325,153.100846288128,56.7685589519651,Customer services representatives - financial institutions,0.273981077147016,80.793503543897,0.0617139964016744,-1.15792466936,5,Skill level C
2275,325.473000919951,12.0833333333333,166.701451960413,55.9006211180124,153.806389675648,56.3318777292577,Railway traffic controllers and marine traffic regulators,-0.442485443959243,-171.666611244303,-0.00431256611245218,-12.895062284765,2,Skill level B
7362,325.473000919951,12.0833333333333,166.701451960413,55.9006211180124,153.806389675648,56.3318777292577,Railway conductors and brakemen/women,-0.442485443959243,-171.666611244303,-0.00431256611245218,-12.895062284765,3,Skill level B
3211,103.204651161477,76.6666666666667,270.285410258973,26.5010351966874,154.101544468331,56.1135371179039,Medical laboratory technologists,0.205531295487627,50.896893306854,-0.296125019212166,-116.183865790642,2,Skill level B
0012,174.472467888924,50,165.636635805458,56.3146997929607,157.829213465113,55.2401746724891,Senior government managers and officials,-0.0524017467248909,-16.643254423811,0.0107452512047158,-7.807422340345,0,Skill level A
0013,174.472467888924,50,165.636635805458,56.3146997929607,157.829213465113,55.2401746724891,"Senior managers - financial, communications and other business services",-0.0524017467248909,-16.643254423811,0.0107452512047158,-7.807422340345,0,Skill level A
0014,174.472467888924,50,165.636635805458,56.3146997929607,157.829213465113,55.2401746724891,"Senior managers - health, education, social and community services and membership organizations",-0.0524017467248909,-16.643254423811,0.0107452512047158,-7.807422340345,0,Skill level A
0016,174.472467888924,50,165.636635805458,56.3146997929607,157.829213465113,55.2401746724891,"Senior managers - construction, transportation, production and utilities",-0.0524017467248909,-16.643254423811,0.0107452512047158,-7.807422340345,0,Skill level A
4422,133.142483600375,62.9166666666667,159.27080594528,60.4554865424431,157.978673605992,55.0218340611354,Correctional service officers,0.0789483260553129,24.836190005617,0.0543365248130769,-1.292132339288,4,Skill level C
6235,294.206391230595,18.9583333333333,180.61104700272,49.2753623188406,158.188584835882,54.8034934497817,Financial sales representatives,-0.358451601164483,-136.017806394713,-0.0552813113094108,-22.422462166838,2,Skill level B
3217,106.7971611261,75.4166666666667,158.482495757036,61.0766045548654,158.528156079885,54.585152838428,"Cardiology technologists and electrophysiological diagnostic technologists, n.e.c.",0.208315138282387,51.730994953785,0.0649145171643748,0.0456603228490167,2,Skill level B
1221,100.409728415985,78.125,186.332093105042,45.9627329192547,158.779486980561,54.3668122270742,Administrative officers,0.237581877729258,58.369758564576,-0.0840407930781958,-27.552606124481,2,Skill level B
3132,141.798916516901,60.2083333333333,147.183267176757,65.424430641822,159.96677038611,54.1484716157205,Dietitians and nutritionists,0.0605986171761281,18.167853869209,0.112759590261014,12.783503209353,1,Skill level A
3223,201.683161139852,42.5,113.283120013284,74.120082815735,160.780038430265,53.9301310043668,"Dental technologists, technicians and laboratory assistants",-0.114301310043668,-40.903122709587,0.201899518113682,47.496918416981,2,Skill level B
4031,116.990025600648,71.6666666666667,130.804827715302,68.3229813664596,161.779854106393,53.7117903930131,Secondary school teachers,0.179548762736536,44.789828505745,0.146111909734465,30.975026391091,0,Skill level A
4032,240.275399669772,34.1666666666667,193.889624514702,43.2712215320911,164.022011962863,53.4934497816594,Elementary school and kindergarten teachers,-0.193267831149927,-76.253387706909,-0.102222282495683,-29.867612551839,0,Skill level A
3112,210.765244975374,40.2083333333333,337.111355198588,15.7349896480331,165.20204321694,53.056768558952,General practitioners and family physicians,-0.128484352256186,-45.563201758434,-0.373217789109188,-171.909311981648,1,Skill level A
7332,87.742323384955,81.6666666666667,214.611299168425,37.6811594202899,166.443122993541,52.8384279475983,Appliance servicers and repairers,0.288282387190684,78.700799608586,-0.151572685273084,-48.168176174884,3,Skill level B
1435,172.423600765764,51.25,162.484295029169,58.1780538302277,166.575581052685,52.6200873362446,Collectors,-0.0137008733624454,-5.848019713079,0.055579664939832,4.09128602351601,4,Skill level C
6321,194.043725859037,44.5833333333333,265.975851545272,27.536231884058,166.71928722091,52.4017467248908,Chefs,-0.078184133915575,-27.324438638127,-0.248655148408329,-99.256564324362,3,Skill level B
1523,126.072026457437,68.3333333333333,161.3551698314,58.592132505176,167.40178201815,52.1834061135371,Production logistics co-ordinators,0.161499272197962,41.329755560713,0.0640872639163886,6.04661218674997,5,Skill level C
5252,246.368636316242,32.5,204.21987090934,41.407867494824,168.846603914602,51.9650655021834,Coaches,-0.194650655021834,-77.52203240164,-0.105571980073594,-35.373266994738,2,Skill level B
7301,140.504287565311,60.625,132.877234742184,67.4948240165632,169.14892239417,51.7467248908297,"Contractors and supervisors, mechanic trades",0.0887827510917031,28.644634828859,0.157480991257335,36.271687651986,3,Skill level B
1431,222.00916967315,37.9166666666667,248.813483010713,32.5051759834369,169.270451427668,51.528384279476,Accounting and related clerks,-0.136117176128093,-52.738718245482,-0.190232082960391,-79.543031583045,4,Skill level C
3143,270.540598506124,24.5833333333333,163.638411362898,57.9710144927536,170.058317159223,51.3100436681223,Occupational therapists,-0.267267103347889,-100.482281346901,0.0666097082463136,6.41990579632503,1,Skill level A
0015,202.285451355367,42.2916666666667,174.042531993828,51.3457556935818,171.320097201186,51.0917030567686,"Senior managers - trade, broadcasting and other services, n.e.c.",-0.0880003639010189,-30.965354154181,0.00254052636813218,-2.72243479264199,0,Skill level A
9232,98.8915080312341,78.9583333333333,178.132502495804,50.5175983436853,171.627704359376,50.8733624454149,"Petroleum, gas and chemical process operators",0.280849708879185,72.7361963281419,-0.0035576410172955,-6.50479813642801,2,Skill level B
6524,114.35858547572,73.5416666666667,189.774578788191,45.3416149068323,171.644496401098,50.6550218340612,"Ground and water transport ticket agents, cargo service representatives and related clerks",0.228866448326055,57.285910925378,-0.0531340692722884,-18.130082387093,5,Skill level C
7314,119.446595599815,70.625,304.959242770609,21.9461697722567,171.703422093091,50.4366812227074,Railway carmen/women,0.201883187772926,52.256826493276,-0.284905114504507,-133.255820677518,3,Skill level B
8422,78.2713146431142,83.3333333333333,179.384106784203,49.6894409937888,171.724372766687,50.2183406113537,Silviculture and forestry workers,0.331149927219796,93.4530581235728,-0.00528899617564887,-7.659734017516,4,Skill level C
0601,139.997457818586,60.8333333333334,124.392089203697,69.9792960662526,171.7620086741,50,Corporate sales managers,0.108333333333333,31.764550855514,0.199792960662526,47.369919470403,6,Skill level D
3216,217.683085104201,38.5416666666667,172.783968573331,51.75983436853,171.891520851917,49.7816593886463,Medical sonographers,-0.112399927219796,-45.791564252284,0.0197817497988373,-0.892447721414015,2,Skill level B
4112,330.180787706607,11.0416666666667,174.816054193155,51.1387163561077,172.014134412955,49.5633187772926,Lawyers and Quebec notaries,-0.385216521106259,-158.166653293652,0.0157539757881509,-2.8019197802,1,Skill level A
7334,118.441789954081,71.25,197.375173651494,42.4430641821946,173.011162588822,49.3449781659389,"Motorcycle, all-terrain vehicle and other related mechanics",0.219050218340611,54.569372634741,-0.0690191398374426,-24.364011062672,3,Skill level B
2261,259.425214588031,28.75,208.960319922174,40.5797101449275,173.066571660239,49.1266375545852,Non-destructive testers and inspection technicians,-0.203766375545852,-86.358642927792,-0.0854692740965761,-35.893748261935,2,Skill level B
0414,43.1413516481405,91.4583333333333,214.086198377045,37.888198757764,174.153611912438,48.9082969432315,Other managers in public administration,0.425500363901019,131.012260264298,-0.110200981854675,-39.932586464607,4,Skill level C
1521,199.334511976938,43.75,255.635127853404,30.4347826086957,176.944420546779,48.6899563318777,Shippers and receivers,-0.0493995633187773,-22.390091430159,-0.182551737231821,-78.690707306625,5,Skill level C
7531,216.849676693934,38.75,183.466572545469,46.9979296066253,179.176603172115,48.471615720524,Railway yard and track maintenance workers,-0.0972161572052402,-37.673073521819,-0.0147368611389876,-4.28996937335401,5,Skill level C
0121,161.488830196094,54.1666666666667,97.837907856519,78.2608695652174,179.243965388916,48.2532751091703,"Insurance, real estate and financial brokerage managers",0.0591339155749637,17.755135192822,0.300075944560471,81.406057532397,1,Skill level A
7201,175.072482581474,48.5416666666667,182.509160463433,47.4120082815735,180.930521951356,46.7248908296943,"Contractors and supervisors, machining, metal forming, shaping and erecting trades and related occupations",0.0181677583697235,5.85803936988199,0.00687117451879182,-1.57863851207702,2,Skill level B
7202,175.072482581474,48.5416666666667,182.509160463433,47.4120082815735,180.930521951356,46.7248908296943,"Contractors and supervisors, electrical trades and telecommunications occupations",0.0181677583697235,5.85803936988199,0.00687117451879182,-1.57863851207702,2,Skill level B
7203,175.072482581474,48.5416666666667,182.509160463433,47.4120082815735,180.930521951356,46.7248908296943,"Contractors and supervisors, pipefitting trades",0.0181677583697235,5.85803936988199,0.00687117451879182,-1.57863851207702,2,Skill level B
7204,175.072482581474,48.5416666666667,182.509160463433,47.4120082815735,180.930521951356,46.7248908296943,"Contractors and supervisors, carpentry trades",0.0181677583697235,5.85803936988199,0.00687117451879182,-1.57863851207702,2,Skill level B
7302,175.072482581474,48.5416666666667,182.509160463433,47.4120082815735,180.930521951356,46.7248908296943,"Contractors and supervisors, heavy equipment operator crews",0.0181677583697235,5.85803936988199,0.00687117451879182,-1.57863851207702,3,Skill level B
8221,175.072482581474,48.5416666666667,182.509160463433,47.4120082815735,180.930521951356,46.7248908296943,"Supervisors, mining and quarrying",0.0181677583697235,5.85803936988199,0.00687117451879182,-1.57863851207702,2,Skill level B
8222,175.072482581474,48.5416666666667,182.509160463433,47.4120082815735,180.930521951356,46.7248908296943,"Contractors and supervisors, oil and gas drilling and services",0.0181677583697235,5.85803936988199,0.00687117451879182,-1.57863851207702,2,Skill level B
5212,103.762734356614,76.4583333333334,134.15886797478,66.8737060041408,181.458750070628,46.5065502183406,Technical occupations related to museums and art galleries,0.299517831149927,77.696015714014,0.203671557858002,47.299882095848,2,Skill level B
6532,200.586477611968,42.7083333333333,277.393787498029,25.2587991718427,181.66872593978,46.2882096069869,Outdoor sport and recreational guides,-0.0357987627365356,-18.917751672188,-0.210294104351442,-95.725061558249,5,Skill level C
3233,324.617283232797,12.7083333333333,260.274869232048,28.9855072463768,181.879455103836,46.0698689956332,Licensed practical nurses,-0.333615356622999,-142.737828128961,-0.170843617492564,-78.395414128212,2,Skill level B
5132,152.084514829335,56.6666666666667,179.808878127486,49.4824016563147,182.842183548853,45.8515283842795,"Conductors, composers and arrangers",0.108151382823872,30.757668719518,0.0363087327203523,3.033305421367,1,Skill level A
1312,160.780404922918,55,195.611428318206,43.064182194617,183.455085487199,45.6331877729258,Insurance adjusters and claims examiners,0.0936681222707423,22.674680564281,-0.0256900557830879,-12.156342831007,3,Skill level B
0823,25.6724995639861,94.1666666666667,119.128225976381,71.8426501035197,185.030258605759,45.1965065502183,Managers in aquaculture,0.489701601164483,159.357759041773,0.266461435533013,65.902032629378,8,
0822,156.23953965104,56.0416666666667,255.116780116671,30.8488612836439,185.030258605759,45.1965065502183,Managers in horticulture,0.108451601164483,28.790718954719,-0.143476452665745,-70.086521510912,8,
5251,294.084027560384,19.1666666666667,188.738904832277,45.7556935817805,185.61115827913,44.9781659388646,Athletes,-0.25811499272198,-108.472869281254,0.0077752764291591,-3.12774655314701,2,Skill level B
1311,161.247286496631,54.375,248.813483010713,32.5051759834369,187.303980330551,44.7598253275109,Accounting technicians and bookkeepers,0.0961517467248908,26.05669383392,-0.122546493440741,-61.509502680162,3,Skill level B
3122,242.270724066724,33.3333333333333,183.864739859023,46.7908902691511,187.797345105664,44.5414847161572,Chiropractors,-0.112081513828239,-54.47337896106,0.0224940555299393,3.932605246641,1,Skill level A
6231,142.080567680214,60,238.852344708782,34.3685300207039,188.751772912863,44.3231441048035,Insurance agents and brokers,0.156768558951965,46.671205232649,-0.0995461408409956,-50.100571795919,2,Skill level B
6346,247.335600538499,32.2916666666667,212.00866781418,39.3374741200828,190.830337889293,43.8864628820961,Funeral directors and embalmers,-0.115947962154294,-56.505262649206,-0.0454898876201325,-21.178329924887,3,Skill level B
3111,209.410306603135,40.8333333333333,193.729591853312,43.4782608695652,191.061738274817,43.6681222707424,Specialist physicians,-0.0283478893740903,-18.348568328318,-0.00189861401177138,-2.667853578495,1,Skill level A
6525,100.152570921622,78.5416666666667,197.898814546708,42.2360248447205,192.780835099137,43.4497816593886,Hotel front desk clerks,0.35091885007278,92.628264177515,-0.0121375681466814,-5.117979447571,5,Skill level C
1524,222.635212274621,37.7083333333333,190.040575137582,45.1345755693582,196.078052142603,43.2314410480349,Purchasing and inventory control workers,-0.055231077147016,-26.557160132018,0.0190313452132325,6.03747700502098,5,Skill level C
3012,276.412294609597,23.5416666666667,248.102968178934,32.9192546583851,197.312445416598,43.0131004366812,Registered nurses and registered psychiatric nurses,-0.194714337700145,-79.099849192999,-0.100938457782961,-50.790522762336,0,Skill level A
7532,143.483946918461,59.5833333333333,217.387782889864,37.2670807453416,198.218986074566,42.7947598253275,Water transport deck and engine room crew,0.167885735080058,54.735039156105,-0.0552767907998589,-19.168796815298,5,Skill level C
5112,168.170553079236,52.7083333333333,159.363730077607,60.248447204969,199.405852946811,42.5764192139738,Conservators and curators,0.101319141193595,31.235299867575,0.176720279909951,40.042122869204,1,Skill level A
4215,222.953200162199,37.0833333333333,212.700394107882,38.5093167701863,199.595619161001,42.3580786026201,Instructors of persons with disabilities,-0.0527474526928675,-23.357581001198,-0.0384876183243376,-13.104774946881,2,Skill level B
7335,156.277289005712,55.8333333333333,197.068003291821,42.6501035196687,199.750566872597,42.1397379912664,Other small engine and small equipment repairers,0.13693595342067,43.473277866885,0.00510365528402357,2.68256358077602,3,Skill level B
7304,250.19504439283,31.875,213.09976257904,38.0952380952381,200.126600347163,41.9213973799127,"Supervisors, railway transport operations",-0.100463973799127,-50.068444045667,-0.0382615928467457,-12.973162231877,3,Skill level B
1414,269.68161867951,25.2083333333333,203.956906974476,41.6149068322981,200.556286541416,41.703056768559,Receptionists,-0.164947234352256,-69.125332138094,-0.000881499362608174,-3.40062043306,4,Skill level C
7271,186.8112693511,46.0416666666667,156.060140053441,62.111801242236,200.789557011322,41.4847161572052,Carpenters,0.0455695050946143,13.978287660222,0.206270850850308,44.729416957881,2,Skill level B
9471,114.563505277112,73.125,134.117837325978,67.0807453416149,203.981939417387,41.2663755458515,Plateless printing equipment operators,0.318586244541485,89.418434140275,0.258143697957634,69.864102091409,4,Skill level C
9521,221.05774380103,38.125,256.298662497519,29.6066252587992,204.325970800123,41.0480349344978,Aircraft assemblers and aircraft assembly inspectors,-0.0292303493449781,-16.731773000907,-0.114414096756986,-51.972691697396,5,Skill level C
7535,146.868159304693,58.75,206.55096881537,40.7867494824017,204.588197423639,40.8296943231441,Other automotive mechanical installers and servicers,0.179203056768559,57.720038118946,-0.000429448407424538,-1.962771391731,5,Skill level C
0421,158.681868120562,55.4166666666667,202.158927062522,42.0289855072464,206.793069381992,40.6113537117904,Administrators - post-secondary education and vocational training,0.148053129548763,48.11120126143,0.0141763179545599,4.63414231946999,4,Skill level C
6344,259.916417395101,28.3333333333333,230.208078452135,35.6107660455487,207.193257779882,40.3930131004367,"Jewellers, jewellery and watch repairers and related occupations",-0.120596797671033,-52.723159615219,-0.0478224705488802,-23.014820672253,3,Skill level B
1314,129.136590636288,64.5833333333333,164.547148321316,57.5569358178054,207.968739667558,40.174672489083,"Assessors, valuators and appraisers",0.244086608442504,78.83214903127,0.173822633287224,43.421591346242,3,Skill level B
0112,224.090497571718,36.6666666666667,142.746765154178,66.4596273291926,208.415218408302,39.9563318777293,Human resources managers,-0.0328966521106259,-15.675279163416,0.265032954514633,65.668453254124,1,Skill level A
9437,290.661627877497,19.7916666666667,290.5854456179,24.2236024844721,209.283474160833,39.7379912663756,Woodworking machine operators,-0.199463245997089,-81.378153716664,-0.155143887819035,-81.301971457067,4,Skill level C
